Instance,Terminal,Layer,X location,Y location,Voltage
ANTENNA_fanout269_X,VGND,li1,126.9600,209.4400,0.000008
ANTENNA__3044__A1,VGND,li1,201.0200,165.9200,0.000002
ANTENNA__3203__A0,VGND,li1,222.6400,214.8800,0.000007
ANTENNA__3207__A0,VGND,li1,97.9800,220.3200,0.000003
ANTENNA__4746__A1,VGND,li1,171.1200,165.9200,0.000001
ANTENNA__4973__A0,VGND,li1,135.7000,176.8000,0.000001
ANTENNA__2936__B2,VGND,li1,234.1400,171.3600,0.000001
ANTENNA__3229__A0,VGND,li1,214.3600,198.5600,0.000003
ANTENNA__3407__A0,VGND,li1,214.8200,187.6800,0.000002
ANTENNA__4810__A0,VGND,li1,203.7800,220.3200,0.000004
ANTENNA__4864__A0,VGND,li1,304.9800,176.8000,0.000006
ANTENNA_fanout268_X,VGND,li1,134.7800,214.8800,0.000004
ANTENNA__4050__S,VGND,li1,282.4400,84.3200,0.000004
ANTENNA__4040__S,VGND,li1,264.0400,89.7600,0.000004
ANTENNA__4046__S,VGND,li1,293.4800,95.2000,0.000002
ANTENNA__4052__S,VGND,li1,282.4400,89.7600,0.000006
ANTENNA__4074__S0,VGND,li1,258.0600,106.0800,0.000003
ANTENNA__4032__S,VGND,li1,276.4600,106.0800,0.000004
ANTENNA__4034__S,VGND,li1,268.6400,111.5200,0.000002
ANTENNA__4038__S,VGND,li1,261.7400,89.7600,0.000004
ANTENNA_fanout263_A,VGND,li1,318.3200,111.5200,0.000004
ANTENNA__3964__A,VGND,li1,317.8600,106.0800,0.000005
ANTENNA_fanout264_X,VGND,li1,327.5200,111.5200,0.000004
ANTENNA__4333__A0,VGND,li1,80.5000,209.4400,0.000008
ANTENNA__4952__A0,VGND,li1,129.2600,204.0000,0.000001
ANTENNA__2999__A3,VGND,li1,213.9000,182.2400,0.000002
ANTENNA__2824__C,VGND,li1,252.5400,165.9200,0.000009
ANTENNA__3196__A0,VGND,li1,211.1400,204.0000,0.000002
ANTENNA__3222__A0,VGND,li1,215.2800,198.5600,0.000003
ANTENNA__3400__A0,VGND,li1,228.6200,182.2400,0.000002
ANTENNA__4803__A0,VGND,li1,315.1000,209.4400,0.000006
ANTENNA__4857__A0,VGND,li1,314.1800,209.4400,0.000006
ANTENNA__5092__A1,VGND,li1,255.7600,165.9200,0.000010
ANTENNA_fanout259_X,VGND,li1,87.8600,209.4400,0.000008
ANTENNA__3123__A3,VGND,li1,217.5800,133.2800,0.000004
ANTENNA__4334__A0,VGND,li1,81.8800,214.8800,0.000004
ANTENNA__4955__A0,VGND,li1,132.4800,122.4000,0.000005
ANTENNA__4698__A1,VGND,li1,163.3000,138.7200,0.000002
ANTENNA__2843__B,VGND,li1,234.1400,160.4800,0.000002
ANTENNA__3197__A0,VGND,li1,212.5200,165.9200,0.000002
ANTENNA__3223__A0,VGND,li1,219.8800,155.0400,0.000002
ANTENNA__3401__A0,VGND,li1,233.2200,144.1600,0.000005
ANTENNA__4804__A0,VGND,li1,329.8200,187.6800,0.000007
ANTENNA__4858__A0,VGND,li1,330.2800,122.4000,0.000010
ANTENNA_fanout258_X,VGND,li1,116.3800,198.5600,0.000001
ANTENNA__4335__A0,VGND,li1,127.4200,204.0000,0.000002
ANTENNA__4958__A0,VGND,li1,120.9800,149.6000,0.000001
ANTENNA__3137__A1,VGND,li1,213.9000,155.0400,0.000001
ANTENNA__2902__A2,VGND,li1,235.5200,165.9200,0.000006
ANTENNA__3198__A0,VGND,li1,203.3200,214.8800,0.000004
ANTENNA__3224__A0,VGND,li1,215.2800,209.4400,0.000003
ANTENNA__3402__A0,VGND,li1,230.0000,149.6000,0.000002
ANTENNA__4805__A0,VGND,li1,247.9400,214.8800,0.000008
ANTENNA__4859__A0,VGND,li1,236.4400,209.4400,0.000003
ANTENNA__5094__A1,VGND,li1,246.5600,214.8800,0.000008
ANTENNA_fanout257_X,VGND,li1,115.4600,209.4400,0.000010
ANTENNA__3225__A0,VGND,li1,226.7800,204.0000,0.000004
ANTENNA__3149__A1,VGND,li1,223.5600,165.9200,0.000004
ANTENNA__4336__A0,VGND,li1,123.7400,204.0000,0.000002
ANTENNA__4714__A1,VGND,li1,163.7600,198.5600,0.000002
ANTENNA__4961__A0,VGND,li1,135.7000,204.0000,0.000001
ANTENNA__3199__A0,VGND,li1,196.8800,214.8800,0.000004
ANTENNA__2934__B,VGND,li1,239.2000,171.3600,0.000001
ANTENNA__3403__A0,VGND,li1,229.0800,176.8000,0.000004
ANTENNA__4806__A0,VGND,li1,204.2400,209.4400,0.000003
ANTENNA__4860__A0,VGND,li1,310.0400,193.1200,0.000005
ANTENNA_fanout256_X,VGND,li1,129.2600,209.4400,0.000007
ANTENNA_fanout254_A,VGND,li1,64.4000,84.3200,0.000001
ANTENNA__4829__C,VGND,li1,92.0000,40.8000,0.000000
ANTENNA__3715__D_N,VGND,li1,117.7600,24.4800,0.000004
ANTENNA__4373__A,VGND,li1,136.6200,68.0000,0.000002
ANTENNA__4374__A,VGND,li1,137.5400,46.2400,0.000000
ANTENNA__5193__B2,VGND,li1,225.8600,111.5200,0.000004
ANTENNA__4375__A,VGND,li1,138.0000,40.8000,0.000000
ANTENNA__4379__A,VGND,li1,139.8400,62.5600,0.000000
ANTENNA__4380__A,VGND,li1,144.4400,62.5600,0.000000
ANTENNA__4383__A,VGND,li1,137.5400,62.5600,0.000000
ANTENNA_fanout255_X,VGND,li1,134.7800,68.0000,0.000002
ANTENNA__4812__A1,VGND,li1,50.6000,78.8800,0.000002
ANTENNA__4762__A,VGND,li1,35.8800,62.5600,0.000001
ANTENNA__4873__A,VGND,li1,52.4400,35.3600,0.000002
ANTENNA__4825__A_N,VGND,li1,65.7800,40.8000,0.000001
ANTENNA__3588__A,VGND,li1,40.9400,29.9200,0.000000
ANTENNA__3624__D1,VGND,li1,49.6800,46.2400,0.000001
ANTENNA__3637__A_N,VGND,li1,85.1000,24.4800,0.000003
ANTENNA__3670__A,VGND,li1,43.7000,19.0400,0.000001
ANTENNA__3681__B1,VGND,li1,46.0000,35.3600,0.000002
ANTENNA__3708__A,VGND,li1,44.6200,19.0400,0.000001
ANTENNA_fanout254_X,VGND,li1,55.6600,78.8800,0.000002
ANTENNA_fanout251_A,VGND,li1,57.9600,51.6800,0.000003
ANTENNA__4813__A1,VGND,li1,40.4800,78.8800,0.000002
ANTENNA__3761__A1,VGND,li1,40.4800,111.5200,0.000001
ANTENNA__4398__A1,VGND,li1,131.1000,57.1200,0.000000
ANTENNA_fanout252_A,VGND,li1,143.5200,62.5600,0.000000
ANTENNA_fanout253_X,VGND,li1,147.6600,57.1200,0.000000
ANTENNA__3715__A,VGND,li1,116.8400,24.4800,0.000004
ANTENNA__4829__A_N,VGND,li1,89.2400,35.3600,0.000002
ANTENNA__4408__A,VGND,li1,126.0400,57.1200,0.000000
ANTENNA__4407__A1,VGND,li1,129.7200,57.1200,0.000000
ANTENNA__3594__A_N,VGND,li1,139.3800,24.4800,0.000004
ANTENNA__4389__A,VGND,li1,138.9200,40.8000,0.000000
ANTENNA__4393__A,VGND,li1,138.4600,51.6800,0.000003
ANTENNA__4394__A,VGND,li1,143.9800,46.2400,0.000000
ANTENNA__4395__A,VGND,li1,135.2400,62.5600,0.000000
ANTENNA__4388__A,VGND,li1,132.9400,46.2400,0.000000
ANTENNA_fanout252_X,VGND,li1,140.7600,62.5600,0.000000
ANTENNA__5044__A0,VGND,li1,26.6800,46.2400,0.000001
ANTENNA__5112__A1,VGND,li1,65.7800,29.9200,0.000000
ANTENNA__5176__A1,VGND,li1,29.4400,29.9200,0.000000
ANTENNA__3778__A1,VGND,li1,27.6000,68.0000,0.000002
ANTENNA__4814__A1,VGND,li1,11.9600,68.0000,0.000002
ANTENNA__2742__A,VGND,li1,112.7000,40.8000,0.000000
ANTENNA__4404__A,VGND,li1,131.5600,51.6800,0.000005
ANTENNA__4400__A,VGND,li1,128.8000,46.2400,0.000000
ANTENNA__4405__A1,VGND,li1,127.8800,51.6800,0.000006
ANTENNA__4407__B1,VGND,li1,126.9600,57.1200,0.000000
ANTENNA_fanout250_X,VGND,li1,124.2000,62.5600,0.000000
ANTENNA__3791__A1,VGND,li1,42.7800,73.4400,0.000009
ANTENNA__4815__A1,VGND,li1,39.1000,73.4400,0.000010
ANTENNA__3577__B,VGND,li1,24.3800,24.4800,0.000005
ANTENNA__3631__A,VGND,li1,29.9000,57.1200,0.000002
ANTENNA__3650__A_N,VGND,li1,64.4000,19.0400,0.000001
ANTENNA__5045__A0,VGND,li1,27.6000,57.1200,0.000002
ANTENNA__5113__A1,VGND,li1,58.8800,13.6000,0.000004
ANTENNA__5177__A1,VGND,li1,24.8400,19.0400,0.000002
ANTENNA__3651__B,VGND,li1,75.4400,13.6000,0.000002
ANTENNA_fanout248_A,VGND,li1,126.5000,68.0000,0.000003
ANTENNA_fanout249_X,VGND,li1,117.3000,73.4400,0.000009
ANTENNA__4816__A1,VGND,li1,20.2400,73.4400,0.000005
ANTENNA__3804__A1,VGND,li1,26.2200,78.8800,0.000002
ANTENNA__3586__B,VGND,li1,29.4400,24.4800,0.000004
ANTENNA__3640__A,VGND,li1,68.0800,24.4800,0.000002
ANTENNA__5046__A0,VGND,li1,23.4600,46.2400,0.000001
ANTENNA__5114__A1,VGND,li1,63.0200,24.4800,0.000002
ANTENNA__5178__A1,VGND,li1,10.5800,29.9200,0.000001
ANTENNA__4427__A,VGND,li1,125.5800,68.0000,0.000003
ANTENNA_fanout246_A,VGND,li1,109.4800,73.4400,0.000009
ANTENNA_fanout247_X,VGND,li1,112.2400,73.4400,0.000009
ANTENNA__3578__B,VGND,li1,30.3600,24.4800,0.000004
ANTENNA__3579__A_N,VGND,li1,31.7400,24.4800,0.000004
ANTENNA__5179__A1,VGND,li1,26.6800,29.9200,0.000000
ANTENNA__3630__A,VGND,li1,28.0600,51.6800,0.000006
ANTENNA__5047__A0,VGND,li1,24.3800,51.6800,0.000005
ANTENNA__4817__A1,VGND,li1,28.5200,68.0000,0.000002
ANTENNA__3816__A1,VGND,li1,27.1400,78.8800,0.000002
ANTENNA_fanout244_A,VGND,li1,109.4800,57.1200,0.000000
ANTENNA__4447__B,VGND,li1,106.7200,57.1200,0.000000
ANTENNA__4451__A1,VGND,li1,105.3400,68.0000,0.000003
ANTENNA_fanout245_X,VGND,li1,109.9400,62.5600,0.000000
ANTENNA__3596__A,VGND,li1,130.6400,13.6000,0.000000
ANTENNA__5131__A1,VGND,li1,122.3600,13.6000,0.000000
ANTENNA__3643__B,VGND,li1,79.1200,19.0400,0.000001
ANTENNA__3654__A_N,VGND,li1,76.3600,13.6000,0.000002
ANTENNA__5115__A1,VGND,li1,78.6600,13.6000,0.000002
ANTENNA__4448__B1,VGND,li1,105.8000,57.1200,0.000000
ANTENNA__4438__A,VGND,li1,108.1000,46.2400,0.000000
ANTENNA__4439__A,VGND,li1,109.0200,46.2400,0.000000
ANTENNA__4444__B,VGND,li1,108.1000,57.1200,0.000000
ANTENNA__4445__B1,VGND,li1,107.1800,57.1200,0.000000
ANTENNA_fanout244_X,VGND,li1,103.9600,62.5600,0.000000
ANTENNA__3677__A1,VGND,li1,36.8000,40.8000,0.000001
ANTENNA__5180__A1,VGND,li1,24.3800,35.3600,0.000001
ANTENNA__3629__A1,VGND,li1,34.5000,40.8000,0.000001
ANTENNA__5048__A0,VGND,li1,14.7200,46.2400,0.000001
ANTENNA__3828__A1,VGND,li1,28.5200,62.5600,0.000001
ANTENNA__4818__A1,VGND,li1,28.0600,68.0000,0.000002
ANTENNA_fanout242_A,VGND,li1,103.0400,62.5600,0.000000
ANTENNA__2744__A,VGND,li1,101.2000,40.8000,0.000000
ANTENNA__4463__A1,VGND,li1,103.9600,68.0000,0.000003
ANTENNA_fanout243_X,VGND,li1,100.2800,73.4400,0.000009
ANTENNA__3573__B,VGND,li1,41.4000,13.6000,0.000004
ANTENNA__3574__B,VGND,li1,44.6200,19.0400,0.000001
ANTENNA__5117__A1,VGND,li1,65.7800,8.1600,0.000002
ANTENNA__5181__A1,VGND,li1,40.9400,13.6000,0.000004
ANTENNA__3623__A,VGND,li1,50.6000,46.2400,0.000001
ANTENNA__5049__A0,VGND,li1,47.8400,51.6800,0.000005
ANTENNA__4819__A1,VGND,li1,42.3200,62.5600,0.000001
ANTENNA__3840__A1,VGND,li1,43.2400,62.5600,0.000001
ANTENNA__4480__A2,VGND,li1,94.7600,46.2400,0.000000
ANTENNA__4468__B1,VGND,li1,97.5200,51.6800,0.000002
ANTENNA_fanout240_X,VGND,li1,103.5000,57.1200,0.000000
ANTENNA__5050__A0,VGND,li1,29.4400,40.8000,0.000001
ANTENNA__3626__A,VGND,li1,42.3200,51.6800,0.000006
ANTENNA__5182__A1,VGND,li1,28.5200,29.9200,0.000000
ANTENNA__4820__A1,VGND,li1,46.4600,73.4400,0.000009
ANTENNA__3853__A1,VGND,li1,57.0400,73.4400,0.000007
ANTENNA_fanout238_A,VGND,li1,77.7400,68.0000,0.000003
ANTENNA__4488__B1,VGND,li1,83.7200,57.1200,0.000000
ANTENNA_fanout239_X,VGND,li1,84.1800,62.5600,0.000000
ANTENNA__3570__B,VGND,li1,45.5400,19.0400,0.000001
ANTENNA__5183__A1,VGND,li1,30.3600,19.0400,0.000002
ANTENNA__3639__A,VGND,li1,53.8200,19.0400,0.000001
ANTENNA__2747__A,VGND,li1,89.2400,19.0400,0.000000
ANTENNA__5135__A1,VGND,li1,93.8400,2.7200,0.000000
ANTENNA__5119__A1,VGND,li1,50.6000,8.1600,0.000002
ANTENNA_fanout236_A,VGND,li1,90.6200,62.5600,0.000000
ANTENNA__4501__A1,VGND,li1,80.9600,68.0000,0.000003
ANTENNA__4505__A4,VGND,li1,90.1600,40.8000,0.000000
ANTENNA__4523__A1,VGND,li1,77.2800,62.5600,0.000000
ANTENNA_fanout237_X,VGND,li1,91.5400,62.5600,0.000000
ANTENNA__3582__B,VGND,li1,50.6000,24.4800,0.000003
ANTENNA__3591__A_N,VGND,li1,49.6800,24.4800,0.000003
ANTENNA__3647__A,VGND,li1,74.5200,13.6000,0.000002
ANTENNA__5120__A1,VGND,li1,66.7000,8.1600,0.000002
ANTENNA__5184__A1,VGND,li1,47.8400,13.6000,0.000004
ANTENNA__3608__A_N,VGND,li1,102.1200,13.6000,0.000001
ANTENNA__3609__B,VGND,li1,97.0600,13.6000,0.000001
ANTENNA__5136__A1,VGND,li1,92.9200,13.6000,0.000001
ANTENNA_fanout234_A,VGND,li1,71.7600,73.4400,0.000011
ANTENNA__4523__A2,VGND,li1,78.2000,62.5600,0.000000
ANTENNA_fanout235_X,VGND,li1,74.0600,73.4400,0.000012
ANTENNA_fanout232_A,VGND,li1,66.7000,46.2400,0.000000
ANTENNA__4522__C,VGND,li1,70.8400,57.1200,0.000001
ANTENNA__4518__A,VGND,li1,69.4600,51.6800,0.000002
ANTENNA__4521__A,VGND,li1,78.2000,57.1200,0.000001
ANTENNA__4523__B1,VGND,li1,79.1200,62.5600,0.000000
ANTENNA__4525__A1,VGND,li1,79.1200,51.6800,0.000002
ANTENNA__4528__A1,VGND,li1,92.4600,68.0000,0.000003
ANTENNA__3597__A,VGND,li1,135.7000,29.9200,0.000000
ANTENNA__5137__A1,VGND,li1,131.1000,24.4800,0.000004
ANTENNA_fanout233_X,VGND,li1,93.8400,62.5600,0.000000
ANTENNA__3622__A,VGND,li1,19.7800,40.8000,0.000001
ANTENNA__5053__A0,VGND,li1,15.6400,40.8000,0.000001
ANTENNA__3572__B,VGND,li1,6.4400,24.4800,0.000007
ANTENNA__5185__A1,VGND,li1,18.8600,19.0400,0.000002
ANTENNA__3888__A1,VGND,li1,24.3800,73.4400,0.000006
ANTENNA__4823__A1,VGND,li1,11.9600,62.5600,0.000002
ANTENNA__3642__A_N,VGND,li1,68.0800,19.0400,0.000001
ANTENNA__3641__B,VGND,li1,63.9400,24.4800,0.000002
ANTENNA__5121__A1,VGND,li1,54.7400,19.0400,0.000001
ANTENNA__4517__A,VGND,li1,73.6000,51.6800,0.000002
ANTENNA_fanout232_X,VGND,li1,74.5200,51.6800,0.000002
ANTENNA__4952__S,VGND,li1,141.2200,193.1200,0.000001
ANTENNA__4964__S,VGND,li1,122.3600,193.1200,0.000002
ANTENNA__4973__S,VGND,li1,132.9400,176.8000,0.000001
ANTENNA__4961__S,VGND,li1,145.3600,209.4400,0.000006
ANTENNA__4970__S,VGND,li1,123.7400,198.5600,0.000001
ANTENNA__4967__S,VGND,li1,116.3800,165.9200,0.000001
ANTENNA__4958__S,VGND,li1,117.3000,144.1600,0.000004
ANTENNA__4955__S,VGND,li1,137.5400,122.4000,0.000005
ANTENNA__4931__S,VGND,li1,159.6200,149.6000,0.000001
ANTENNA_fanout229_A,VGND,li1,199.6400,165.9200,0.000002
ANTENNA_fanout230_X,VGND,li1,204.7000,176.8000,0.000004
ANTENNA__4919__S,VGND,li1,201.9400,160.4800,0.000002
ANTENNA__4910__S,VGND,li1,207.0000,149.6000,0.000001
ANTENNA__4934__S,VGND,li1,206.0800,149.6000,0.000001
ANTENNA__4543__A1,VGND,li1,181.7000,127.8400,0.000002
ANTENNA__3139__A1,VGND,li1,177.5600,133.2800,0.000003
ANTENNA__2739__A,VGND,li1,178.9400,133.2800,0.000003
ANTENNA__4907__S,VGND,li1,207.9200,138.7200,0.000002
ANTENNA__4879__A,VGND,li1,207.9200,160.4800,0.000002
ANTENNA__4943__S,VGND,li1,169.2800,160.4800,0.000001
ANTENNA__4940__S,VGND,li1,166.0600,193.1200,0.000002
ANTENNA_fanout228_X,VGND,li1,195.5000,127.8400,0.000003
ANTENNA__2784__B,VGND,li1,284.2800,144.1600,0.000003
ANTENNA__2871__B,VGND,li1,298.0800,133.2800,0.000005
ANTENNA__2859__B,VGND,li1,303.6000,138.7200,0.000010
ANTENNA__2864__B,VGND,li1,304.5200,127.8400,0.000003
ANTENNA__5190__A1,VGND,li1,250.2400,127.8400,0.000002
ANTENNA__2787__A_N,VGND,li1,324.3000,144.1600,0.000005
ANTENNA_fanout205_A,VGND,li1,285.6600,160.4800,0.000004
ANTENNA__2804__D,VGND,li1,293.0200,171.3600,0.000002
ANTENNA__2925__A_N,VGND,li1,325.6800,220.3200,0.000003
ANTENNA_fanout206_X,VGND,li1,266.8000,116.9600,0.000004
ANTENNA__2784__C,VGND,li1,285.2000,144.1600,0.000003
ANTENNA__2871__C,VGND,li1,299.9200,133.2800,0.000006
ANTENNA__2859__C,VGND,li1,291.1800,155.0400,0.000002
ANTENNA__2864__C,VGND,li1,305.4400,127.8400,0.000003
ANTENNA__5191__A1,VGND,li1,248.4000,111.5200,0.000003
ANTENNA__2787__B,VGND,li1,329.8200,144.1600,0.000005
ANTENNA_fanout203_A,VGND,li1,253.9200,160.4800,0.000002
ANTENNA__2792__B,VGND,li1,323.8400,187.6800,0.000007
ANTENNA__2786__C,VGND,li1,330.2800,204.0000,0.000014
ANTENNA_fanout204_X,VGND,li1,264.9600,116.9600,0.000004
ANTENNA__2798__A_N,VGND,li1,285.6600,193.1200,0.000004
ANTENNA__2804__C,VGND,li1,281.9800,182.2400,0.000006
ANTENNA__2895__A,VGND,li1,252.5400,171.3600,0.000001
ANTENNA__2893__A1,VGND,li1,285.2000,204.0000,0.000008
ANTENNA__2885__A1,VGND,li1,277.8400,214.8800,0.000005
ANTENNA__2881__A1,VGND,li1,279.6800,198.5600,0.000003
ANTENNA__2911__A1,VGND,li1,250.7000,171.3600,0.000001
ANTENNA__2918__A1,VGND,li1,206.5400,209.4400,0.000003
ANTENNA__2801__A1,VGND,li1,294.4000,204.0000,0.000007
ANTENNA__2810__D,VGND,li1,292.1000,204.0000,0.000007
ANTENNA_fanout201_X,VGND,li1,264.9600,198.5600,0.000003
ANTENNA__2783__A_N,VGND,li1,281.0600,149.6000,0.000002
ANTENNA__2788__A,VGND,li1,259.9000,171.3600,0.000001
ANTENNA__5192__A1,VGND,li1,247.0200,111.5200,0.000003
ANTENNA__2792__A,VGND,li1,329.3600,187.6800,0.000007
ANTENNA__2789__A,VGND,li1,310.9600,187.6800,0.000006
ANTENNA__2784__A,VGND,li1,285.6600,144.1600,0.000003
ANTENNA__2787__C,VGND,li1,305.9000,127.8400,0.000003
ANTENNA__2871__A_N,VGND,li1,299.9200,127.8400,0.000003
ANTENNA__2859__A,VGND,li1,298.5400,127.8400,0.000003
ANTENNA__2864__A,VGND,li1,306.3600,127.8400,0.000004
ANTENNA_fanout200_X,VGND,li1,267.7200,116.9600,0.000004
ANTENNA_fanout196_A,VGND,li1,114.5400,111.5200,0.000001
ANTENNA_fanout195_A,VGND,li1,86.0200,122.4000,0.000003
ANTENNA__5368__A,VGND,li1,178.9400,100.6400,0.000001
ANTENNA__5374__A1,VGND,li1,182.6200,106.0800,0.000002
ANTENNA__5369__A,VGND,li1,191.8200,106.0800,0.000003
ANTENNA__5200__A,VGND,li1,174.3400,89.7600,0.000002
ANTENNA__3330__A,VGND,li1,149.5000,111.5200,0.000003
ANTENNA__4174__C,VGND,li1,145.3600,127.8400,0.000002
ANTENNA__5126__B2,VGND,li1,158.2400,127.8400,0.000002
ANTENNA_fanout197_X,VGND,li1,190.9000,106.0800,0.000003
ANTENNA__3278__B,VGND,li1,67.1600,100.6400,0.000001
ANTENNA__3275__A_N,VGND,li1,63.9400,95.2000,0.000004
ANTENNA__3762__A1,VGND,li1,46.0000,111.5200,0.000001
ANTENNA__3770__A,VGND,li1,44.6200,122.4000,0.000002
ANTENNA__5100__A1,VGND,li1,53.8200,111.5200,0.000001
ANTENNA__5375__A,VGND,li1,175.7200,95.2000,0.000001
ANTENNA__5055__A1,VGND,li1,145.8200,111.5200,0.000002
ANTENNA__5200__B,VGND,li1,169.7400,89.7600,0.000002
ANTENNA__5377__A,VGND,li1,177.1000,89.7600,0.000003
ANTENNA__5376__A,VGND,li1,184.4600,89.7600,0.000004
ANTENNA_fanout194_X,VGND,li1,192.2800,95.2000,0.000001
ANTENNA__3276__B,VGND,li1,76.3600,89.7600,0.000000
ANTENNA__3285__A_N,VGND,li1,80.9600,89.7600,0.000000
ANTENNA__3784__A,VGND,li1,35.8800,106.0800,0.000002
ANTENNA__5056__A1,VGND,li1,87.4000,73.4400,0.000016
ANTENNA__3779__A1,VGND,li1,35.8800,100.6400,0.000002
ANTENNA__5101__A1,VGND,li1,80.9600,84.3200,0.000001
ANTENNA__3303__A1,VGND,li1,131.5600,95.2000,0.000001
ANTENNA__3305__A,VGND,li1,132.4800,100.6400,0.000000
ANTENNA__3342__A1,VGND,li1,122.8200,84.3200,0.000001
ANTENNA__5200__C,VGND,li1,171.1200,95.2000,0.000001
ANTENNA_fanout193_X,VGND,li1,170.2000,95.2000,0.000001
ANTENNA__3271__A_N,VGND,li1,66.2400,89.7600,0.000001
ANTENNA__3805__A1,VGND,li1,29.4400,89.7600,0.000002
ANTENNA__3808__A,VGND,li1,26.6800,89.7600,0.000002
ANTENNA__5103__A1,VGND,li1,56.1200,89.7600,0.000001
ANTENNA__5058__A1,VGND,li1,70.8400,84.3200,0.000001
ANTENNA__3277__B,VGND,li1,68.0800,89.7600,0.000001
ANTENNA__3302__A_N,VGND,li1,127.4200,95.2000,0.000001
ANTENNA__3315__B,VGND,li1,115.0000,95.2000,0.000001
ANTENNA__5199__A,VGND,li1,146.2800,95.2000,0.000001
ANTENNA__5397__A,VGND,li1,147.2000,89.7600,0.000001
ANTENNA_fanout192_X,VGND,li1,148.1200,84.3200,0.000001
ANTENNA__3817__A1,VGND,li1,34.0400,84.3200,0.000001
ANTENNA__3820__A,VGND,li1,30.3600,95.2000,0.000001
ANTENNA__3273__A,VGND,li1,87.8600,84.3200,0.000000
ANTENNA__5104__A1,VGND,li1,88.7800,84.3200,0.000000
ANTENNA__3297__A_N,VGND,li1,116.3800,84.3200,0.000001
ANTENNA__3296__B,VGND,li1,121.9000,84.3200,0.000001
ANTENNA__5199__B,VGND,li1,136.1600,95.2000,0.000000
ANTENNA__5405__A,VGND,li1,132.0200,84.3200,0.000001
ANTENNA__5406__A,VGND,li1,130.1800,84.3200,0.000001
ANTENNA__5411__A1,VGND,li1,141.6800,78.8800,0.000002
ANTENNA_fanout191_X,VGND,li1,129.2600,84.3200,0.000001
ANTENNA__3286__A1,VGND,li1,85.5600,106.0800,0.000001
ANTENNA__3272__A,VGND,li1,86.4800,106.0800,0.000001
ANTENNA__3832__A,VGND,li1,25.7600,122.4000,0.000001
ANTENNA__3829__A1,VGND,li1,34.0400,122.4000,0.000002
ANTENNA__5105__A1,VGND,li1,77.2800,116.9600,0.000002
ANTENNA__3310__B,VGND,li1,128.8000,122.4000,0.000005
ANTENNA__5199__C,VGND,li1,141.2200,95.2000,0.000001
ANTENNA__3334__A1,VGND,li1,90.6200,106.0800,0.000001
ANTENNA__3309__A_N,VGND,li1,130.6400,122.4000,0.000005
ANTENNA__5412__A,VGND,li1,134.7800,89.7600,0.000000
ANTENNA_fanout190_X,VGND,li1,149.9600,89.7600,0.000001
ANTENNA__3284__A,VGND,li1,88.3200,111.5200,0.000001
ANTENNA__3854__A1,VGND,li1,48.7600,111.5200,0.000001
ANTENNA__3857__A,VGND,li1,68.0800,111.5200,0.000001
ANTENNA__5107__A1,VGND,li1,80.9600,122.4000,0.000003
ANTENNA__5062__A1,VGND,li1,99.8200,116.9600,0.000001
ANTENNA__3312__B,VGND,li1,108.5600,111.5200,0.000001
ANTENNA__5201__A,VGND,li1,162.8400,100.6400,0.000000
ANTENNA__5426__A,VGND,li1,152.7200,95.2000,0.000001
ANTENNA__5427__A,VGND,li1,141.6800,100.6400,0.000000
ANTENNA__5433__A1,VGND,li1,150.4200,106.0800,0.000004
ANTENNA_fanout189_X,VGND,li1,161.9200,100.6400,0.000000
ANTENNA__5063__A1,VGND,li1,82.8000,111.5200,0.000001
ANTENNA__3866__A1,VGND,li1,28.0600,111.5200,0.000001
ANTENNA__5108__A1,VGND,li1,69.9200,111.5200,0.000001
ANTENNA__3869__A,VGND,li1,28.9800,116.9600,0.000002
ANTENNA__3270__A,VGND,li1,80.0400,100.6400,0.000001
ANTENNA__3334__B2,VGND,li1,90.6200,106.0800,0.000001
ANTENNA__3306__A_N,VGND,li1,107.1800,111.5200,0.000001
ANTENNA__5201__B,VGND,li1,160.5400,100.6400,0.000000
ANTENNA__3289__A1,VGND,li1,95.6800,106.0800,0.000001
ANTENNA__3304__B,VGND,li1,113.6200,106.0800,0.000002
ANTENNA_fanout188_X,VGND,li1,163.7600,100.6400,0.000000
ANTENNA__3279__A_N,VGND,li1,68.0800,100.6400,0.000001
ANTENNA__3889__A1,VGND,li1,19.7800,106.0800,0.000002
ANTENNA__3893__A,VGND,li1,28.0600,111.5200,0.000001
ANTENNA__3292__B,VGND,li1,69.9200,106.0800,0.000002
ANTENNA__5110__A1,VGND,li1,63.4800,106.0800,0.000001
ANTENNA__5065__A1,VGND,li1,98.9000,106.0800,0.000001
ANTENNA__3321__A_N,VGND,li1,104.4200,106.0800,0.000001
ANTENNA__5446__A,VGND,li1,170.6600,111.5200,0.000004
ANTENNA__5201__D,VGND,li1,166.0600,100.6400,0.000000
ANTENNA__5447__A,VGND,li1,179.4000,106.0800,0.000002
ANTENNA_fanout187_X,VGND,li1,175.7200,100.6400,0.000001
ANTENNA__3319__A_N,VGND,li1,109.0200,84.3200,0.000000
ANTENNA__3274__A_N,VGND,li1,76.8200,89.7600,0.000000
ANTENNA__3287__B,VGND,li1,73.1400,95.2000,0.000004
ANTENNA__3331__A,VGND,li1,75.4400,89.7600,0.000000
ANTENNA__3902__A1,VGND,li1,55.2000,89.7600,0.000001
ANTENNA__3905__A,VGND,li1,52.9000,95.2000,0.000002
ANTENNA__5066__A1,VGND,li1,66.2400,78.8800,0.000003
